support,itemsets,length,itemsets_str
0.010866843607591768,"frozenset({'JUMBO BAG RED RETROSPOT', '6 RIBBONS RUSTIC CHARM'})",2,"JUMBO BAG RED RETROSPOT, 6 RIBBONS RUSTIC CHARM"
0.011918473634132907,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', '6 RIBBONS RUSTIC CHARM'})",2,"PACK OF 72 RETROSPOT CAKE CASES, 6 RIBBONS RUSTIC CHARM"
0.010516300265411388,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', '6 RIBBONS RUSTIC CHARM'})",2,"RECIPE BOX PANTRY YELLOW DESIGN, 6 RIBBONS RUSTIC CHARM"
0.012118784115378837,"frozenset({'REGENCY CAKESTAND 3 TIER', '6 RIBBONS RUSTIC CHARM'})",2,"REGENCY CAKESTAND 3 TIER, 6 RIBBONS RUSTIC CHARM"
0.010866843607591768,"frozenset({'SCANDINAVIAN REDS RIBBONS', '6 RIBBONS RUSTIC CHARM'})",2,"SCANDINAVIAN REDS RIBBONS, 6 RIBBONS RUSTIC CHARM"
0.010165756923231009,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN ', '6 RIBBONS RUSTIC CHARM'})",2,"SET OF 3 CAKE TINS PANTRY DESIGN , 6 RIBBONS RUSTIC CHARM"
0.01286994842005108,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', '6 RIBBONS RUSTIC CHARM'})",2,"WHITE HANGING HEART T-LIGHT HOLDER, 6 RIBBONS RUSTIC CHARM"
0.010416145024788421,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 CAKE CASES DOLLY GIRL DESIGN'})",2,"PACK OF 60 PINK PAISLEY CAKE CASES, 60 CAKE CASES DOLLY GIRL DESIGN"
0.012118784115378837,"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"60 CAKE CASES DOLLY GIRL DESIGN, PACK OF 72 RETROSPOT CAKE CASES"
0.013571035104411839,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS "", '60 CAKE CASES VINTAGE CHRISTMAS'})",2,"PAPER CHAIN KIT 50'S CHRISTMAS , 60 CAKE CASES VINTAGE CHRISTMAS"
0.0125194050778707,"frozenset({'60 CAKE CASES VINTAGE CHRISTMAS', 'PAPER CHAIN KIT VINTAGE CHRISTMAS'})",2,"60 CAKE CASES VINTAGE CHRISTMAS, PAPER CHAIN KIT VINTAGE CHRISTMAS"
0.013520957484100355,"frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS', '60 CAKE CASES VINTAGE CHRISTMAS'})",2,"SET OF 20 VINTAGE CHRISTMAS NAPKINS, 60 CAKE CASES VINTAGE CHRISTMAS"
0.013871500826280735,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",2,"72 SWEETHEART FAIRY CAKE CASES, 60 TEATIME FAIRY CAKE CASES"
0.010416145024788421,"frozenset({'JUMBO BAG RED RETROSPOT', '60 TEATIME FAIRY CAKE CASES'})",2,"JUMBO BAG RED RETROSPOT, 60 TEATIME FAIRY CAKE CASES"
0.013020181280985527,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",2,"PACK OF 60 DINOSAUR CAKE CASES, 60 TEATIME FAIRY CAKE CASES"
0.017727477590264912,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",2,"PACK OF 60 PINK PAISLEY CAKE CASES, 60 TEATIME FAIRY CAKE CASES"
0.011367619810706595,"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",2,"PACK OF 60 SPACEBOY CAKE CASES, 60 TEATIME FAIRY CAKE CASES"
0.022685162001101707,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"60 TEATIME FAIRY CAKE CASES, PACK OF 72 RETROSPOT CAKE CASES"
0.012469327457559217,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES'})",2,"60 TEATIME FAIRY CAKE CASES, PACK OF 72 SKULL CAKE CASES"
0.01091692122790325,"frozenset({'REGENCY CAKESTAND 3 TIER', '60 TEATIME FAIRY CAKE CASES'})",2,"REGENCY CAKESTAND 3 TIER, 60 TEATIME FAIRY CAKE CASES"
0.01056637788572287,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"60 TEATIME FAIRY CAKE CASES, WHITE HANGING HEART T-LIGHT HOLDER"
0.01126746457008363,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",2,"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES"
0.012319094596624768,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",2,"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES"
0.015073363713756322,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"72 SWEETHEART FAIRY CAKE CASES, PACK OF 72 RETROSPOT CAKE CASES"
0.013871500826280735,"frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE GREEN'})",2,"ALARM CLOCK BAKELIKE CHOCOLATE, ALARM CLOCK BAKELIKE GREEN"
0.011017076468526215,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE CHOCOLATE'})",2,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE CHOCOLATE"
0.014622665130952978,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE CHOCOLATE'})",2,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE CHOCOLATE"
0.016725925184035255,"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE GREEN'})",2,"ALARM CLOCK BAKELIKE IVORY, ALARM CLOCK BAKELIKE GREEN"
0.013671190345034804,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE GREEN'})",2,"ALARM CLOCK BAKELIKE ORANGE, ALARM CLOCK BAKELIKE GREEN"
0.02093244529019981,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",2,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE GREEN"
0.03204967699934899,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN'})",2,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE GREEN"
0.010816765987280284,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'ALARM CLOCK BAKELIKE GREEN'})",2,"PACK OF 72 RETROSPOT CAKE CASES, ALARM CLOCK BAKELIKE GREEN"
0.01056637788572287,"frozenset({'PARTY BUNTING', 'ALARM CLOCK BAKELIKE GREEN'})",2,"PARTY BUNTING, ALARM CLOCK BAKELIKE GREEN"
0.012769793179428113,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE GREEN'})",2,"REGENCY CAKESTAND 3 TIER, ALARM CLOCK BAKELIKE GREEN"
0.013821423205969253,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE IVORY'})",2,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE IVORY"
0.018678952376183083,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE IVORY'})",2,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE IVORY"
0.010816765987280284,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE PINK'})",2,"ALARM CLOCK BAKELIKE ORANGE, ALARM CLOCK BAKELIKE PINK"
0.015123441334067804,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE ORANGE'})",2,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE ORANGE"
0.023536481546396915,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK'})",2,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE PINK"
0.011167309329460664,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE PINK'})",2,"REGENCY CAKESTAND 3 TIER, ALARM CLOCK BAKELIKE PINK"
0.010065601682608042,"frozenset({'LUNCH BAG RED RETROSPOT', 'ALARM CLOCK BAKELIKE RED '})",2,"LUNCH BAG RED RETROSPOT, ALARM CLOCK BAKELIKE RED "
0.010866843607591768,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"ALARM CLOCK BAKELIKE RED , PACK OF 72 RETROSPOT CAKE CASES"
0.011317542190395113,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PARTY BUNTING'})",2,"ALARM CLOCK BAKELIKE RED , PARTY BUNTING"
0.014021733687215184,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE RED '})",2,"REGENCY CAKESTAND 3 TIER, ALARM CLOCK BAKELIKE RED "
0.012970103660674045,"frozenset({'PAINTED METAL PEARS ASSORTED', 'ASSORTED COLOUR BIRD ORNAMENT'})",2,"PAINTED METAL PEARS ASSORTED, ASSORTED COLOUR BIRD ORNAMENT"
0.011718163152886974,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PARTY BUNTING'})",2,"ASSORTED COLOUR BIRD ORNAMENT, PARTY BUNTING"
0.013520957484100355,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'REGENCY CAKESTAND 3 TIER'})",2,"ASSORTED COLOUR BIRD ORNAMENT, REGENCY CAKESTAND 3 TIER"
0.010115679302919525,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'VICTORIAN GLASS HANGING T-LIGHT'})",2,"ASSORTED COLOUR BIRD ORNAMENT, VICTORIAN GLASS HANGING T-LIGHT"
0.016175071360608945,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"ASSORTED COLOUR BIRD ORNAMENT, WHITE HANGING HEART T-LIGHT HOLDER"
0.016725925184035255,"frozenset({'BAKING SET SPACEBOY DESIGN', 'BAKING SET 9 PIECE RETROSPOT '})",2,"BAKING SET SPACEBOY DESIGN, BAKING SET 9 PIECE RETROSPOT "
0.012920026040362562,"frozenset({'BAKING SET 9 PIECE RETROSPOT ', 'RETROSPOT TEA SET CERAMIC 11 PC '})",2,"BAKING SET 9 PIECE RETROSPOT , RETROSPOT TEA SET CERAMIC 11 PC "
0.011668085532575492,"frozenset({'JUMBO BAG RED RETROSPOT', 'BATHROOM METAL SIGN'})",2,"JUMBO BAG RED RETROSPOT, BATHROOM METAL SIGN"
0.011017076468526215,"frozenset({'KITCHEN METAL SIGN', 'BATHROOM METAL SIGN'})",2,"KITCHEN METAL SIGN, BATHROOM METAL SIGN"
0.014622665130952978,"frozenset({'TOILET METAL SIGN', 'BATHROOM METAL SIGN'})",2,"TOILET METAL SIGN, BATHROOM METAL SIGN"
0.011868396013821423,"frozenset({'BATHROOM METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"BATHROOM METAL SIGN, WHITE HANGING HEART T-LIGHT HOLDER"
0.013120336521608492,"frozenset({'BLUE HAPPY BIRTHDAY BUNTING', 'PINK HAPPY BIRTHDAY BUNTING'})",2,"BLUE HAPPY BIRTHDAY BUNTING, PINK HAPPY BIRTHDAY BUNTING"
0.015824528018428565,"frozenset({'RED  HARMONICA IN BOX ', 'BLUE HARMONICA IN BOX '})",2,"RED  HARMONICA IN BOX , BLUE HARMONICA IN BOX "
0.010416145024788421,"frozenset({'BLUE POLKADOT BOWL', 'PINK POLKADOT BOWL'})",2,"BLUE POLKADOT BOWL, PINK POLKADOT BOWL"
0.010416145024788421,"frozenset({'BLUE POLKADOT CUP', 'PINK  POLKADOT CUP'})",2,"BLUE POLKADOT CUP, PINK  POLKADOT CUP"
0.010716610746657319,"frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB', 'BLUE SPOT CERAMIC DRAWER KNOB'})",2,"BLUE STRIPE CERAMIC DRAWER KNOB, BLUE SPOT CERAMIC DRAWER KNOB"
0.010315989784165456,"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'RED SPOT CERAMIC DRAWER KNOB'})",2,"BLUE SPOT CERAMIC DRAWER KNOB, RED SPOT CERAMIC DRAWER KNOB"
0.010466222645099905,"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})",2,"BLUE SPOT CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB"
0.010315989784165456,"frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB', 'BLUE SPOT CERAMIC DRAWER KNOB'})",2,"WHITE SPOT BLUE CERAMIC DRAWER KNOB, BLUE SPOT CERAMIC DRAWER KNOB"
0.0125194050778707,"frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})",2,"BLUE STRIPE CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB"
0.011517852671641043,"frozenset({'BOX OF 24 COCKTAIL PARASOLS', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"BOX OF 24 COCKTAIL PARASOLS, PACK OF 72 RETROSPOT CAKE CASES"
0.010816765987280284,"frozenset({'REGENCY CAKESTAND 3 TIER', 'BOX OF 24 COCKTAIL PARASOLS'})",2,"REGENCY CAKESTAND 3 TIER, BOX OF 24 COCKTAIL PARASOLS"
0.01412188892783815,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'CANDLEHOLDER PINK HANGING HEART'})",2,"WHITE HANGING HEART T-LIGHT HOLDER, CANDLEHOLDER PINK HANGING HEART"
0.012469327457559217,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",2,"CHARLOTTE BAG APPLES DESIGN, CHARLOTTE BAG PINK POLKADOT"
0.015023286093444839,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG APPLES DESIGN'})",2,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN"
0.011668085532575492,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG VINTAGE ALPHABET '})",2,"CHARLOTTE BAG APPLES DESIGN, CHARLOTTE BAG VINTAGE ALPHABET "
0.011868396013821423,"frozenset({'JUMBO BAG APPLES', 'CHARLOTTE BAG APPLES DESIGN'})",2,"JUMBO BAG APPLES, CHARLOTTE BAG APPLES DESIGN"
0.01432219940908408,"frozenset({'LUNCH BAG APPLE DESIGN', 'CHARLOTTE BAG APPLES DESIGN'})",2,"LUNCH BAG APPLE DESIGN, CHARLOTTE BAG APPLES DESIGN"
0.011117231709149182,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG APPLES DESIGN'})",2,"LUNCH BAG RED RETROSPOT, CHARLOTTE BAG APPLES DESIGN"
0.010065601682608042,"frozenset({'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG APPLES DESIGN'})",2,"LUNCH BAG SUKI DESIGN , CHARLOTTE BAG APPLES DESIGN"
0.01647553708247784,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",2,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN"
0.012920026040362562,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",2,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN"
0.014522509890330012,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",2,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN"
0.011618007912264009,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})",2,"CHARLOTTE BAG DOLLY GIRL DESIGN, CHARLOTTE BAG SUKI DESIGN"
0.012018628874755872,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",2,"CHARLOTTE BAG DOLLY GIRL DESIGN, RED RETROSPOT CHARLOTTE BAG"
0.010666533126345835,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'WOODLAND CHARLOTTE BAG'})",2,"CHARLOTTE BAG DOLLY GIRL DESIGN, WOODLAND CHARLOTTE BAG"
0.020531824327707948,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",2,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT"
0.010416145024788421,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG VINTAGE ALPHABET '})",2,"CHARLOTTE BAG PINK POLKADOT, CHARLOTTE BAG VINTAGE ALPHABET "
0.010816765987280284,"frozenset({'JUMBO BAG PINK POLKADOT', 'CHARLOTTE BAG PINK POLKADOT'})",2,"JUMBO BAG PINK POLKADOT, CHARLOTTE BAG PINK POLKADOT"
0.014021733687215184,"frozenset({'JUMBO BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",2,"JUMBO BAG RED RETROSPOT, CHARLOTTE BAG PINK POLKADOT"
0.010666533126345835,"frozenset({'JUMBO STORAGE BAG SUKI', 'CHARLOTTE BAG PINK POLKADOT'})",2,"JUMBO STORAGE BAG SUKI, CHARLOTTE BAG PINK POLKADOT"
0.013571035104411839,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG PINK POLKADOT"
0.010466222645099905,"frozenset({'LUNCH BAG APPLE DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG APPLE DESIGN, CHARLOTTE BAG PINK POLKADOT"
0.012619560318493666,"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG CARS BLUE, CHARLOTTE BAG PINK POLKADOT"
0.012569482698182182,"frozenset({'LUNCH BAG PINK POLKADOT', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG PINK POLKADOT, CHARLOTTE BAG PINK POLKADOT"
0.015173518954379288,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG RED RETROSPOT, CHARLOTTE BAG PINK POLKADOT"
0.011618007912264009,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG SPACEBOY DESIGN , CHARLOTTE BAG PINK POLKADOT"
0.010816765987280284,"frozenset({'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG SUKI DESIGN , CHARLOTTE BAG PINK POLKADOT"
0.01021583454354249,"frozenset({'LUNCH BAG WOODLAND', 'CHARLOTTE BAG PINK POLKADOT'})",2,"LUNCH BAG WOODLAND, CHARLOTTE BAG PINK POLKADOT"
0.012920026040362562,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES"
0.010866843607591768,"frozenset({'PARTY BUNTING', 'CHARLOTTE BAG PINK POLKADOT'})",2,"PARTY BUNTING, CHARLOTTE BAG PINK POLKADOT"
0.02614051780259402,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",2,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.010716610746657319,"frozenset({'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG PINK POLKADOT'})",2,"REGENCY CAKESTAND 3 TIER, CHARLOTTE BAG PINK POLKADOT"
0.01897941809805198,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",2,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.019780660023035704,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",2,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.01216886173569032,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG VINTAGE ALPHABET '})",2,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG VINTAGE ALPHABET "
0.01001552406229656,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"CHARLOTTE BAG SUKI DESIGN, JUMBO BAG PINK VINTAGE PAISLEY"
0.016225148980920426,"frozenset({'JUMBO BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})",2,"JUMBO BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN"
0.014071811307526666,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO STORAGE BAG SUKI'})",2,"CHARLOTTE BAG SUKI DESIGN, JUMBO STORAGE BAG SUKI"
0.015273674195002253,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN'})",2,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG SUKI DESIGN"
0.012319094596624768,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",2,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG APPLE DESIGN"
0.01362111272472332,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG CARS BLUE'})",2,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG CARS BLUE"
0.011367619810706595,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",2,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT"
0.017276779007461565,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})",2,"LUNCH BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN"
0.012369172216936251,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'CHARLOTTE BAG SUKI DESIGN'})",2,"LUNCH BAG SPACEBOY DESIGN , CHARLOTTE BAG SUKI DESIGN"
0.014272121788772598,"frozenset({'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG SUKI DESIGN'})",2,"LUNCH BAG SUKI DESIGN , CHARLOTTE BAG SUKI DESIGN"
0.012269016976313286,"frozenset({'LUNCH BAG WOODLAND', 'CHARLOTTE BAG SUKI DESIGN'})",2,"LUNCH BAG WOODLAND, CHARLOTTE BAG SUKI DESIGN"
0.013671190345034804,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"CHARLOTTE BAG SUKI DESIGN, PACK OF 72 RETROSPOT CAKE CASES"
0.012469327457559217,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PARTY BUNTING'})",2,"CHARLOTTE BAG SUKI DESIGN, PARTY BUNTING"
0.010315989784165456,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RECIPE BOX PANTRY YELLOW DESIGN'})",2,"CHARLOTTE BAG SUKI DESIGN, RECIPE BOX PANTRY YELLOW DESIGN"
0.02538935349792178,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",2,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
0.011718163152886974,"frozenset({'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG SUKI DESIGN'})",2,"REGENCY CAKESTAND 3 TIER, CHARLOTTE BAG SUKI DESIGN"
0.02078221242926536,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",2,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
0.010265912163853974,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'SUKI  SHOULDER BAG'})",2,"CHARLOTTE BAG SUKI DESIGN, SUKI  SHOULDER BAG"
0.010816765987280284,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"CHARLOTTE BAG SUKI DESIGN, WHITE HANGING HEART T-LIGHT HOLDER"
0.022835394862036156,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",2,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
0.012569482698182182,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '})",2,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG VINTAGE ALPHABET "
0.010315989784165456,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '})",2,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG VINTAGE ALPHABET "
0.010666533126345835,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '})",2,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG VINTAGE ALPHABET "
0.01021583454354249,"frozenset({'CHILDRENS APRON SPACEBOY DESIGN', 'PINK FAIRY CAKE CHILDRENS APRON'})",2,"CHILDRENS APRON SPACEBOY DESIGN, PINK FAIRY CAKE CHILDRENS APRON"
0.011067154088837699,"frozenset({'CHILDRENS CUTLERY SPACEBOY ', 'CHILDRENS CUTLERY DOLLY GIRL '})",2,"CHILDRENS CUTLERY SPACEBOY , CHILDRENS CUTLERY DOLLY GIRL "
0.011017076468526215,"frozenset({'CHILDRENS CUTLERY POLKADOT BLUE', 'CHILDRENS CUTLERY POLKADOT PINK'})",2,"CHILDRENS CUTLERY POLKADOT BLUE, CHILDRENS CUTLERY POLKADOT PINK"
0.01963042716210126,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'HOT WATER BOTTLE I AM SO POORLY'})",2,"CHOCOLATE HOT WATER BOTTLE, HOT WATER BOTTLE I AM SO POORLY"
0.013470879863788874,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'CHOCOLATE HOT WATER BOTTLE'})",2,"HOT WATER BOTTLE KEEP CALM, CHOCOLATE HOT WATER BOTTLE"
0.016725925184035255,"frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY', 'CHOCOLATE HOT WATER BOTTLE'})",2,"HOT WATER BOTTLE TEA AND SYMPATHY, CHOCOLATE HOT WATER BOTTLE"
0.012218939356001803,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'RETROSPOT HEART HOT WATER BOTTLE'})",2,"CHOCOLATE HOT WATER BOTTLE, RETROSPOT HEART HOT WATER BOTTLE"
0.015574139916871151,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'CHOCOLATE HOT WATER BOTTLE'})",2,"SCOTTIE DOG HOT WATER BOTTLE, CHOCOLATE HOT WATER BOTTLE"
