antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_length,antecedents_str,consequents_str
frozenset({'SMALL CHOCOLATES PINK BOWL'}),frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),0.012319094596624768,0.026390905904151434,0.01021583454354249,0.8292682926829268,31.422501966955153,1.0,0.009890722477218627,5.702567551132827,0.9802514830401055,0.3585237258347979,0.8246403938167558,0.6081825334382376,1,1,2,SMALL CHOCOLATES PINK BOWL,SMALL DOLLY MIX DESIGN ORANGE BOWL
frozenset({'SMALL CHOCOLATES PINK BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.012319094596624768,0.02238469627923281,0.010065601682608042,0.8170731707317073,36.50141867190484,1.0,0.009789842491627457,5.344296993673526,0.984734846277662,0.4085365853658536,0.8128846504631422,0.6333688001309543,1,1,2,SMALL CHOCOLATES PINK BOWL,SMALL MARSHMALLOWS PINK BOWL
frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.026390905904151434,0.02238469627923281,0.017477089488707496,0.6622390891840607,29.58445720786691,1.0,0.016886337075509253,2.894400365510361,0.9923884987129449,0.5584,0.6545052951499082,0.7214998577911356,1,1,2,SMALL DOLLY MIX DESIGN ORANGE BOWL,SMALL MARSHMALLOWS PINK BOWL
frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),0.02238469627923281,0.026390905904151434,0.017477089488707496,0.7807606263982103,29.58445720786691,1.0,0.016886337075509253,4.440849643478003,0.9883217494097467,0.5584,0.7748178658854985,0.7214998577911356,1,1,2,SMALL MARSHMALLOWS PINK BOWL,SMALL DOLLY MIX DESIGN ORANGE BOWL
frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.025489508738544744,0.03535479993990685,0.013871500826280735,0.5442043222003929,15.39265737963123,1.0,0.012970324344262978,2.1163983053042563,0.9594909116543794,0.2953091684434968,0.5274991491470512,0.4682777984939642,1,1,2,SWEETHEART CERAMIC TRINKET BOX,STRAWBERRY CERAMIC TRINKET BOX
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.03615604186489058,0.041814812960088134,0.020331513846462018,0.5623268698060941,13.448030255278915,1.0,0.0188196557185045,2.189271218489925,0.9603625771376052,0.35273675065160737,0.5432269919074889,0.524277207358137,1,1,2,STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG
frozenset({'TRAVEL CARD WALLET VINTAGE TICKET'}),frozenset({'TRAVEL CARD WALLET KEEP CALM'}),0.02043166908708498,0.026741449246331813,0.010616455506034354,0.5196078431372549,19.430803407505326,1.0,0.010070083064124224,2.025966779119881,0.968319712018427,0.2904109589041096,0.5064084908468147,0.4583057942278035,1,1,2,TRAVEL CARD WALLET VINTAGE TICKET,TRAVEL CARD WALLET KEEP CALM
frozenset({'VINTAGE HEADS AND TAILS CARD GAME '}),frozenset({'VINTAGE SNAP CARDS'}),0.030447193149381543,0.04637187640843307,0.017126546146527116,0.5625,12.130197084233261,1.0,0.015714652668820304,2.179721425352153,0.946375588956034,0.2869127516778523,0.5412257785012865,0.4659152267818575,1,1,2,VINTAGE HEADS AND TAILS CARD GAME ,VINTAGE SNAP CARDS
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.0486253693224498,0.05508538234263108,0.02699183734788923,0.5550978372811535,10.07704428424305,1.0,0.024313290287210437,2.123870587373392,0.9468032080713115,0.35182767624020894,0.5291615195647545,0.5225489186405767,1,1,2,WOODEN FRAME ANTIQUE WHITE ,WOODEN PICTURE FRAME WHITE FINISH
frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.025639741599479193,0.026941759727577747,0.019430116680855324,0.7578125,28.127802625464682,1.0,0.018739336923204977,4.017788863060324,0.9898268929264585,0.5861027190332326,0.7511068814008544,0.7395010455390334,1,1,2,WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.026941759727577747,0.025639741599479193,0.019430116680855324,0.7211895910780668,28.12780262546468,1.0,0.018739336923204977,3.4947054601298664,0.9911513486526738,0.5861027190332326,0.713852852147706,0.7395010455390334,1,1,2,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.016926235665281186,0.026941759727577747,0.012469327457559217,0.7366863905325444,27.343662699896612,1.0,0.012013304883172853,3.6954346653042554,0.9800164439531852,0.3971291866028708,0.729395838224712,0.5997558346714766,1,1,2,WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),0.025639741599479193,0.016926235665281186,0.014071811307526666,0.548828125,32.42470067492604,1.0,0.013637826998816967,2.1789340577462166,0.9946621960607724,0.4938488576449912,0.5410599983762926,0.690094535872781,1,1,2,WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.016926235665281186,0.025639741599479193,0.014071811307526666,0.831360946745562,32.42470067492603,1.0,0.013637826998816967,5.777785391918875,0.9858459756891879,0.4938488576449912,0.8269233050091036,0.690094535872781,1,1,2,WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.017727477590264912,0.0661024588111573,0.011217386949772147,0.6327683615819208,9.572538948810134,1.0,0.010045557092535948,2.5430748429296175,0.911696587888278,0.15448275862068966,0.6067752379446285,0.40123266563944526,2,1,3,"PACK OF 60 PINK PAISLEY CAKE CASES, 60 TEATIME FAIRY CAKE CASES",PACK OF 72 RETROSPOT CAKE CASES
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0215333767339376,0.04146426961790776,0.011217386949772147,0.5209302325581396,12.563352432310978,1.0,0.010324521211092176,2.0008270100208727,0.9406589750901129,0.21663442940038685,0.5002066670473585,0.3957308167621616,2,1,3,"PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 72 RETROSPOT CAKE CASES",60 TEATIME FAIRY CAKE CASES
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE CHOCOLATE'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.014622665130952978,0.049076067905253144,0.01126746457008363,0.7705479452054794,15.701093793681855,1.0,0.010549841663161204,4.144325196592031,0.95020469470843,0.21489971346704867,0.7587061939969572,0.5000698909700867,2,1,3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE CHOCOLATE",ALARM CLOCK BAKELIKE GREEN
"frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED '}),0.013871500826280735,0.05263157894736842,0.01126746457008363,0.8122743682310469,15.433212996389893,1.0,0.010537385579226748,5.0465587044534415,0.9483598528449229,0.20398912058023574,0.8018451664661052,0.5131780975313179,2,1,3,"ALARM CLOCK BAKELIKE CHOCOLATE, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE RED 
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN'})",0.021433221493314638,0.03204967699934899,0.01126746457008363,0.5257009345794392,16.402690566588785,1.0,0.01058053674416739,2.0408016662279733,0.9596017490291069,0.2669039145907473,0.5099964800360506,0.4386317172897196,1,2,3,ALARM CLOCK BAKELIKE CHOCOLATE,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE GREEN"
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE IVORY'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.018678952376183083,0.049076067905253144,0.013020181280985527,0.6970509383378016,14.203479783334245,1.0,0.012103491745772976,3.1388905015162885,0.9472890856846766,0.23787740164684348,0.6814160928783801,0.4811785303933906,2,1,3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE IVORY",ALARM CLOCK BAKELIKE GREEN
"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED '}),0.016725925184035255,0.05263157894736842,0.013020181280985527,0.778443113772455,14.790419161676645,1.0,0.012139869429194199,4.275960170697012,0.9482490058960648,0.23111111111111107,0.7661343978709247,0.51291327905559,2,1,3,"ALARM CLOCK BAKELIKE IVORY, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE RED 
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE ORANGE'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.015123441334067804,0.049076067905253144,0.010416145024788421,0.6887417218543046,14.034166779294498,1.0,0.009673945990916597,3.055096037155463,0.9430068330002229,0.19366852886405955,0.6726780474858396,0.45049330990674413,2,1,3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE ORANGE",ALARM CLOCK BAKELIKE GREEN
"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED '}),0.013671190345034804,0.05263157894736842,0.010416145024788421,0.7619047619047619,14.476190476190476,1.0,0.009696608690839222,3.978947368421052,0.9438242536555647,0.18637992831541217,0.7486772486772486,0.47990575868787094,2,1,3,"ALARM CLOCK BAKELIKE ORANGE, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE RED 
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.023536481546396915,0.049076067905253144,0.015674295157494116,0.6659574468085107,13.56990230134607,1.0,0.014519217190872404,2.8467149559524274,0.9486350328115458,0.2752858399296394,0.6487179027499684,0.49267260095527576,2,1,3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE PINK",ALARM CLOCK BAKELIKE GREEN
"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED '}),0.02093244529019981,0.05263157894736842,0.015674295157494116,0.7488038277511962,14.22727272727273,1.0,0.014572587510641494,3.7714285714285727,0.9495896943898509,0.2707612456747406,0.7348484848484849,0.5233077178717922,2,1,3,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE RED 
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE IVORY'})",frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.018678952376183083,0.03921077670389103,0.010315989784165456,0.5522788203753352,14.08487326190941,1.0,0.009583573553480326,2.1459543729907105,0.9466849287649353,0.21684210526315786,0.5340068677199555,0.4076847486295577,2,1,3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE IVORY",ALARM CLOCK BAKELIKE PINK
"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE IVORY'})",frozenset({'ALARM CLOCK BAKELIKE RED '}),0.013821423205969253,0.05263157894736842,0.010315989784165456,0.7463768115942028,14.181159420289854,1.0,0.009588546457535495,3.73533834586466,0.942510743800838,0.183764495985727,0.7322866344605473,0.4711903087466732,2,1,3,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE IVORY",ALARM CLOCK BAKELIKE RED 
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.01647553708247784,0.03720767189143172,0.010716610746657319,0.6504559270516718,17.481769054232615,1.0,0.010103594368657367,2.7544232691106,0.9585908502579136,0.24941724941724944,0.6369475921821925,0.4692387306859974,2,1,3,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",CHARLOTTE BAG PINK POLKADOT
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.012469327457559217,0.05178025940207321,0.010716610746657319,0.8594377510040161,16.59778766905145,1.0,0.01007094573633551,6.745906154539537,0.9516170309567592,0.20018709073900842,0.8517619461208976,0.5332005002602286,2,1,3,"CHARLOTTE BAG PINK POLKADOT, CHARLOTTE BAG APPLES DESIGN",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.015023286093444839,0.05178025940207321,0.011167309329460664,0.7433333333333334,14.355535138620247,1.0,0.01038939967847053,3.6943626257062094,0.944530408758222,0.20072007200720074,0.7293173136167591,0.4795003223726628,2,1,3,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN",RED RETROSPOT CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01647553708247784,0.04416846111472783,0.011167309329460664,0.6778115501519757,15.346053112227667,1.0,0.010439610210488986,2.9666846820118353,0.9504966070890377,0.2257085020242915,0.6629233952420392,0.46532300863607856,2,1,3,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",CHARLOTTE BAG SUKI DESIGN
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.014522509890330012,0.04416846111472783,0.010516300265411388,0.7241379310344828,16.394909688013136,1.0,0.009874863352032097,3.464889328459112,0.9528431322729815,0.21829521829521828,0.711390493258636,0.48111658456486045,2,1,3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",CHARLOTTE BAG SUKI DESIGN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.015023286093444839,0.041814812960088134,0.010516300265411388,0.7000000000000001,16.74047904191617,1.0,0.0098881043673681,3.1939506234663737,0.9546058700057379,0.22702702702702704,0.6869081216682347,0.47574850299401206,2,1,3,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN",WOODLAND CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.012920026040362562,0.05178025940207321,0.010716610746657319,0.8294573643410853,16.018795075945004,1.0,0.010047608446805805,5.560015751687844,0.9498453588939617,0.19851576994434136,0.8201443944297403,0.5182103069287631,2,1,3,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",RED RETROSPOT CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01647553708247784,0.03615604186489058,0.010716610746657319,0.6504559270516718,17.990241561350185,1.0,0.010120920538156693,2.7574318454474,0.9602346917410588,0.25567502986857826,0.6373437110871738,0.47342740950921536,2,1,3,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",STRAWBERRY CHARLOTTE BAG
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014522509890330012,0.05178025940207321,0.010816765987280284,0.7448275862068965,14.38439271660108,1.0,0.010064786657989823,3.7159962807216043,0.9441922485522263,0.19494584837545126,0.7308931644555329,0.47686253585006333,2,1,3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",RED RETROSPOT CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.01647553708247784,0.041814812960088134,0.010816765987280284,0.6565349544072949,15.701013777915298,1.0,0.010127844485759478,2.789760411824169,0.9519944651882025,0.22784810126582283,0.6415462791135818,0.4576087945689169,2,1,3,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",WOODLAND CHARLOTTE BAG
"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.017276779007461565,0.03720767189143172,0.01001552406229656,0.5797101449275363,15.580392845300096,1.0,0.009372695337646154,2.2907817461893525,0.9522689054219323,0.22522522522522526,0.5634677979849148,0.42444457448261064,2,1,3,"LUNCH BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN",CHARLOTTE BAG PINK POLKADOT
"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.015173518954379288,0.04416846111472783,0.01001552406229656,0.6600660066006601,14.944283544000658,1.0,0.009345333080386473,2.811815109536286,0.947461100376284,0.20304568527918782,0.6443578396714298,0.44341168810758624,2,1,3,"LUNCH BAG RED RETROSPOT, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02538935349792178,0.03720767189143172,0.01647553708247784,0.6489151873767257,17.440359861003817,1.0,0.015530858347991592,2.742335451410359,0.9672187934464451,0.3572204125950054,0.6353473097225547,0.5458573245093588,2,1,3,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.020531824327707948,0.05178025940207321,0.01647553708247784,0.8024390243902438,15.4970066518847,1.0,0.015412393892791323,4.799630785742591,0.9550809638237421,0.2950672645739911,0.7916506405095738,0.560310421286031,2,1,3,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.02614051780259402,0.04416846111472783,0.01647553708247784,0.6302681992337164,14.269643617344764,1.0,0.015320950638395114,2.585202400508352,0.9548822823407646,0.3060465116279069,0.613183091659144,0.5016420361247946,2,1,3,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02078221242926536,0.03720767189143172,0.013571035104411839,0.6530120481927711,17.550467820136536,1.0,0.012797777363165699,2.7747140011462217,0.9630354695691786,0.30552423900789183,0.6396024961178325,0.5088747993319171,2,1,3,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN",CHARLOTTE BAG PINK POLKADOT
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01897941809805198,0.04416846111472783,0.013571035104411839,0.7150395778364116,16.188917607500343,1.0,0.012732743414167868,3.354260678125168,0.9563809007155922,0.2737373737373737,0.7018717100547652,0.5111479068320379,2,1,3,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.020531824327707948,0.03615604186489058,0.013571035104411839,0.6609756097560976,18.281193838254172,1.0,0.01282868560445665,2.842992970038812,0.9651145394321166,0.3147502903600465,0.6482580117015385,0.5181609350719546,2,1,3,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",STRAWBERRY CHARLOTTE BAG
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.022835394862036156,0.03720767189143172,0.014622665130952978,0.6403508771929824,17.21018393898609,1.0,0.01377301325141505,2.6770323269360192,0.9639060436702191,0.3219404630650496,0.6264520267693054,0.5166761115440013,2,1,3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN",CHARLOTTE BAG PINK POLKADOT
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.019780660023035704,0.04416846111472783,0.014622665130952978,0.739240506329114,16.736840896696233,1.0,0.013748983817901874,3.6655675520357534,0.9592256851764501,0.29644670050761424,0.727190950431502,0.5351531329831511,2,1,3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.020531824327707948,0.041814812960088134,0.014622665130952978,0.7121951219512195,17.03212501825617,1.0,0.013764130736960482,3.329287514291219,0.9610188912086858,0.3064008394543547,0.699635433795542,0.5309478603768074,2,1,3,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02133306625269167,0.03720767189143172,0.010816765987280284,0.5070422535211268,13.627357685818817,1.0,0.010023012257711957,1.9530930084488098,0.9468167061806728,0.2266526757607555,0.4879916134694362,0.3988777889409133,2,1,3,"JUMBO BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014021733687215184,0.05178025940207321,0.010816765987280284,0.7714285714285714,14.898121027908262,1.0,0.010090716979689494,4.148461365115929,0.9461440210081584,0.19672131147540983,0.7589467727941454,0.49016302846090076,2,1,3,"JUMBO BAG RED RETROSPOT, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
