CustomerID,Recency,Frequency,Monetary,Country,UniqueProducts,TotalQuantity,AvgTransactionValue,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
14232,32,8,2043.93,United Kingdom,81,1937,255.49125,3,4,4,344,11,Loyal Customers
14233,44,5,1447.51,United Kingdom,30,671,289.502,3,3,3,333,9,Loyal Customers
14234,22,4,775.46,United Kingdom,122,963,193.865,3,3,3,333,9,Loyal Customers
14235,10,6,3093.86,United Kingdom,65,1947,515.6433333333333,4,4,4,444,12,Champions
14236,81,2,490.86,United Kingdom,15,310,245.43,2,2,2,222,6,Needs Attention
14237,373,1,161.0,United Kingdom,9,38,161.0,1,1,1,111,3,Hibernating
14238,326,1,146.85,United Kingdom,8,111,146.85,1,1,1,111,3,Hibernating
14239,43,13,2323.5,United Kingdom,83,986,178.73076923076923,3,4,4,344,11,Loyal Customers
14240,30,2,890.34,United Kingdom,37,418,445.17,3,2,3,323,8,Needs Attention
14241,184,1,213.70000000000002,United Kingdom,10,146,213.70000000000002,1,1,1,111,3,Hibernating
14242,235,2,280.55,United Kingdom,13,123,140.275,1,2,1,121,4,Hibernating
14243,9,14,2535.88,United Kingdom,99,1204,181.1342857142857,4,4,4,444,12,Champions
14245,176,5,1677.48,United Kingdom,107,971,335.496,1,3,4,134,8,At Risk
14246,111,3,1474.06,United Kingdom,57,804,491.3533333333333,2,2,3,223,7,Needs Attention
14247,278,1,136.76999999999998,United Kingdom,19,47,136.76999999999998,1,1,1,111,3,Hibernating
14248,318,1,302.58,United Kingdom,8,102,302.58,1,1,2,112,4,Hibernating
14250,7,3,1904.05,United Kingdom,94,1200,634.6833333333333,4,2,4,424,10,Champions
14251,2,5,2879.7000000000003,United Kingdom,37,1674,575.94,4,3,4,434,11,Champions
14256,254,3,935.0600000000001,United Kingdom,51,410,311.68666666666667,1,2,3,123,6,Hibernating
14257,51,6,3087.27,United Kingdom,89,1677,514.545,2,4,4,244,10,Needs Attention
14258,9,10,12650.08,United Kingdom,58,7098,1265.008,4,4,4,444,12,Champions
14259,142,1,120.0,United Kingdom,5,68,120.0,2,1,1,211,4,Hibernating
14261,51,2,1163.45,United Kingdom,52,406,581.725,2,2,3,223,7,Needs Attention
14262,8,8,2618.23,United Kingdom,87,1645,327.27875,4,4,4,444,12,Champions
14264,155,3,319.47,United Kingdom,17,66,106.49000000000001,1,2,2,122,5,Hibernating
14265,109,2,530.18,Unspecified,31,330,265.09,2,2,2,222,6,Needs Attention
14267,151,7,1279.09,United Kingdom,25,461,182.72714285714284,1,4,3,143,8,At Risk
14270,332,1,492.65000000000003,United Kingdom,29,197,492.65000000000003,1,1,2,112,4,Hibernating
14271,226,1,112.32,United Kingdom,10,88,112.32,1,1,1,111,3,Hibernating
14272,74,2,437.96,United Kingdom,33,599,218.98,2,2,2,222,6,Needs Attention
14273,51,4,559.97,United Kingdom,22,264,139.9925,2,3,2,232,7,Needs Attention
14276,88,5,1019.39,United Kingdom,52,723,203.878,2,3,3,233,8,Needs Attention
14277,15,4,3957.0,France,195,1624,989.25,4,3,4,434,11,Champions
14280,197,1,134.04,United Kingdom,8,52,134.04,1,1,1,111,3,Hibernating
14282,3,15,3729.34,United Kingdom,70,2668,248.62266666666667,4,4,4,444,12,Champions
14284,31,3,578.45,United Kingdom,24,157,192.8166666666667,3,2,2,322,7,Promising
14285,21,4,1910.01,United Kingdom,18,541,477.5025,3,3,4,334,10,Loyal Customers
14286,24,5,4595.81,United Kingdom,220,4306,919.162,3,3,4,334,10,Loyal Customers
14287,8,4,151.23000000000002,United Kingdom,10,236,37.807500000000005,4,3,1,431,8,Champions
14288,212,2,413.85,United Kingdom,16,187,206.925,1,2,2,122,5,Hibernating
14289,9,6,911.26,United Kingdom,33,292,151.87666666666667,4,4,3,443,11,Champions
14290,11,6,2307.4500000000003,United Kingdom,90,913,384.57500000000005,4,4,4,444,12,Champions
14291,2,12,3873.3,United Kingdom,145,2748,322.77500000000003,4,4,4,444,12,Champions
14292,8,14,4819.33,United Kingdom,67,1643,344.23785714285714,4,4,4,444,12,Champions
14293,3,4,1046.56,United Kingdom,51,709,261.64,4,3,3,433,10,Champions
14295,40,2,154.70000000000002,United Kingdom,7,82,77.35000000000001,3,2,1,321,6,Promising
14297,18,6,1284.06,United Kingdom,49,861,214.01,3,4,3,343,10,Loyal Customers
14298,3,45,50862.44,United Kingdom,884,58021,1130.2764444444445,4,4,4,444,12,Champions
14299,8,18,2855.35,United Kingdom,94,2013,158.63055555555556,4,4,4,444,12,Champions
14300,19,1,43.2,United Kingdom,3,32,43.2,3,1,1,311,5,Promising
14301,108,2,632.04,United Kingdom,13,600,316.02,2,2,2,222,6,Needs Attention
14304,223,2,197.1,United Kingdom,25,54,98.55,1,2,1,121,4,Hibernating
14305,71,5,1803.76,United Kingdom,96,1069,360.752,2,3,4,234,9,Needs Attention
14306,51,3,2083.42,United Kingdom,33,1073,694.4733333333334,2,2,4,224,8,Needs Attention
14307,89,6,2995.72,United Kingdom,150,2058,499.28666666666663,2,4,4,244,10,Needs Attention
14309,8,10,2319.68,United Kingdom,75,1619,231.968,4,4,4,444,12,Champions
14311,225,2,229.71,United Kingdom,20,125,114.855,1,2,1,121,4,Hibernating
14312,47,6,1611.59,United Kingdom,74,1012,268.5983333333333,3,4,3,343,10,Loyal Customers
14314,107,1,120.0,United Kingdom,8,296,120.0,2,1,1,211,4,Hibernating
14315,21,7,2456.98,United Kingdom,64,1010,350.9971428571429,3,4,4,344,11,Loyal Customers
14317,65,1,508.58000000000004,United Kingdom,24,255,508.58000000000004,2,1,2,212,5,Hibernating
14320,207,3,343.11,United Kingdom,29,239,114.37,1,2,2,122,5,Hibernating
14321,11,5,1530.75,United Kingdom,111,2406,306.15,4,3,3,433,10,Champions
14323,115,4,574.26,United Kingdom,32,340,143.565,2,3,2,232,7,Needs Attention
14326,235,2,166.85,United Kingdom,8,99,83.425,1,2,1,121,4,Hibernating
14327,163,1,311.65,United Kingdom,12,139,311.65,1,1,2,112,4,Hibernating
14329,9,14,4928.74,United Kingdom,218,3075,352.05285714285714,4,4,4,444,12,Champions
14331,124,2,462.65999999999997,United Kingdom,27,252,231.32999999999998,2,2,2,222,6,Needs Attention
14332,23,3,866.31,United Kingdom,22,481,288.77,3,2,3,323,8,Needs Attention
14333,64,2,351.45,United Kingdom,15,52,175.725,2,2,2,222,6,Needs Attention
14334,17,9,2539.46,United Kingdom,98,1730,282.1622222222222,4,4,4,444,12,Champions
14335,16,2,468.26,Germany,55,379,234.13,4,2,2,422,8,Potential Loyalists
14336,17,4,1614.91,United Kingdom,77,1759,403.7275,4,3,4,434,11,Champions
14338,158,4,554.22,United Kingdom,30,329,138.555,1,3,2,132,6,Others
14339,235,4,289.90999999999997,United Kingdom,15,150,72.47749999999999,1,3,1,131,5,Others
14340,219,1,134.7,United Kingdom,6,58,134.7,1,1,1,111,3,Hibernating
14341,45,9,2166.38,United Kingdom,109,1401,240.7088888888889,3,4,4,344,11,Loyal Customers
14342,21,6,607.71,United Kingdom,19,337,101.28500000000001,3,4,2,342,9,Needs Attention
14344,127,8,889.9300000000001,United Kingdom,56,477,111.24125000000001,2,4,3,243,9,Needs Attention
14345,39,1,108.97999999999999,United Kingdom,6,50,108.97999999999999,3,1,1,311,5,Promising
14346,121,2,1021.58,United Kingdom,55,605,510.79,2,2,3,223,7,Needs Attention
14348,260,1,409.57,United Kingdom,18,183,409.57,1,1,2,112,4,Hibernating
14349,10,1,133.5,United Kingdom,31,86,133.5,4,1,1,411,6,Promising
14350,271,2,258.7,United Kingdom,19,166,129.35,1,2,1,121,4,Hibernating
14351,165,1,51.0,United Kingdom,1,12,51.0,1,1,1,111,3,Hibernating
14352,157,4,1078.96,United Kingdom,44,538,269.74,1,3,3,133,7,At Risk
14353,215,1,90.6,United Kingdom,6,64,90.6,1,1,1,111,3,Hibernating
14354,6,2,163.62,United Kingdom,9,210,81.81,4,2,1,421,7,Potential Loyalists
14355,366,1,174.4,United Kingdom,11,92,174.4,1,1,1,111,3,Hibernating
14356,60,4,666.9399999999999,United Kingdom,36,266,166.73499999999999,2,3,3,233,8,Needs Attention
14357,43,1,225.77,United Kingdom,39,148,225.77,3,1,1,311,5,Promising
14359,19,6,882.58,United Kingdom,44,363,147.09666666666666,3,4,3,343,10,Loyal Customers
14360,32,4,2128.23,United Kingdom,104,1151,532.0575,3,3,4,334,10,Loyal Customers
14362,22,1,161.2,United Kingdom,37,100,161.2,3,1,1,311,5,Promising
14364,109,8,3717.35,United Kingdom,61,1967,464.66875,2,4,4,244,10,Needs Attention
14367,8,19,9167.82,United Kingdom,270,4410,482.51684210526315,4,4,4,444,12,Champions
14368,320,1,155.0,United Kingdom,8,36,155.0,1,1,1,111,3,Hibernating
14371,295,1,100.5,United Kingdom,4,34,100.5,1,1,1,111,3,Hibernating
14373,358,1,76.55,United Kingdom,4,17,76.55,1,1,1,111,3,Hibernating
14375,185,1,257.68,United Kingdom,57,194,257.68,1,1,1,111,3,Hibernating
14377,191,2,617.05,United Kingdom,11,219,308.525,1,2,2,122,5,Hibernating
14379,44,2,348.1,United Kingdom,39,292,174.05,3,2,2,322,7,Promising
14381,52,1,202.68,United Kingdom,56,146,202.68,2,1,1,211,4,Hibernating
14382,26,1,626.0699999999999,United Kingdom,121,1237,626.0699999999999,3,1,2,312,6,Promising
14383,38,3,1247.69,United Kingdom,49,817,415.8966666666667,3,2,3,323,8,Needs Attention
14385,9,3,202.11,United Kingdom,13,159,67.37,4,2,1,421,7,Potential Loyalists
14386,297,1,142.4,United Kingdom,7,54,142.4,1,1,1,111,3,Hibernating
14387,33,3,1770.56,United Kingdom,125,819,590.1866666666666,3,2,4,324,9,Needs Attention
14388,9,10,3172.04,United Kingdom,124,1933,317.204,4,4,4,444,12,Champions
14389,9,5,999.72,United Kingdom,34,702,199.94400000000002,4,3,3,433,10,Champions
14390,10,13,4592.47,United Kingdom,135,2125,353.2669230769231,4,4,4,444,12,Champions
14393,218,1,67.95,United Kingdom,5,13,67.95,1,1,1,111,3,Hibernating
14395,2,12,3471.91,United Kingdom,181,1689,289.3258333333333,4,4,4,444,12,Champions
14396,65,2,487.99,United Kingdom,71,225,243.995,2,2,2,222,6,Needs Attention
14397,1,23,2556.68,United Kingdom,18,1852,111.16,4,4,4,444,12,Champions
14400,141,2,559.7,United Kingdom,25,450,279.85,2,2,2,222,6,Needs Attention
14401,4,14,4039.98,United Kingdom,113,4505,288.57,4,4,4,444,12,Champions
14403,130,5,1426.31,United Kingdom,17,513,285.262,2,3,3,233,8,Needs Attention
14404,34,7,1434.72,United Kingdom,70,831,204.96,3,4,3,343,10,Loyal Customers
14406,119,1,156.75,United Kingdom,8,77,156.75,2,1,1,211,4,Hibernating
14407,107,9,2111.08,United Kingdom,67,1412,234.56444444444443,2,4,4,244,10,Needs Attention
14408,11,7,2606.53,United Kingdom,60,1616,372.3614285714286,4,4,4,444,12,Champions
14409,71,7,1908.25,United Kingdom,40,1158,272.60714285714283,2,4,4,244,10,Needs Attention
14410,16,15,576.3,United Kingdom,197,293,38.419999999999995,4,4,2,442,10,Champions
14411,311,1,1063.0,United Kingdom,14,196,1063.0,1,1,3,113,5,Hibernating
14412,35,3,761.3299999999999,United Kingdom,43,784,253.77666666666664,3,2,3,323,8,Needs Attention
14413,362,1,122.7,United Kingdom,22,68,122.7,1,1,1,111,3,Hibernating
14414,92,8,1485.1299999999999,United Kingdom,79,2509,185.64124999999999,2,4,3,243,9,Needs Attention
14415,1,18,5811.56,United Kingdom,284,2973,322.8644444444445,4,4,4,444,12,Champions
14416,22,2,490.22,United Kingdom,13,326,245.11,3,2,2,322,7,Promising
14418,4,3,1937.25,United Kingdom,114,1711,645.75,4,2,4,424,10,Champions
14419,11,6,1058.06,United Kingdom,112,487,176.34333333333333,4,4,3,443,11,Champions
14420,85,2,385.87,United Kingdom,29,333,192.935,2,2,2,222,6,Needs Attention
14421,57,2,813.11,United Kingdom,25,365,406.555,2,2,3,223,7,Needs Attention
14422,1,6,4263.64,United Kingdom,189,2906,710.6066666666667,4,4,4,444,12,Champions
14423,218,1,265.2,United Kingdom,3,120,265.2,1,1,1,111,3,Hibernating
14424,18,1,322.08,United Kingdom,1,48,322.08,3,1,2,312,6,Promising
14426,19,16,3918.9,United Kingdom,187,2339,244.93125,3,4,4,344,11,Loyal Customers
14427,50,2,363.34000000000003,United Kingdom,16,228,181.67000000000002,3,2,2,322,7,Promising
14428,7,7,1230.14,United Kingdom,108,428,175.73428571428573,4,4,3,443,11,Champions
14431,299,2,397.76,United Kingdom,17,122,198.88,1,2,2,122,5,Hibernating
14432,10,6,2255.51,United Kingdom,256,2070,375.91833333333335,4,4,4,444,12,Champions
14434,22,6,1372.8,United Kingdom,3,368,228.79999999999998,3,4,3,343,10,Loyal Customers
14436,99,1,89.06,United Kingdom,9,129,89.06,2,1,1,211,4,Hibernating
14437,143,2,-43.400000000000006,United Kingdom,6,59,-21.700000000000003,2,2,1,221,5,Hibernating
14438,306,1,131.9,United Kingdom,9,82,131.9,1,1,1,111,3,Hibernating
14439,320,1,2661.24,Greece,32,526,2661.24,1,1,4,114,6,Hibernating
14440,8,5,2357.6800000000003,United Kingdom,33,588,471.53600000000006,4,3,4,434,11,Champions
14441,1,10,1545.14,United Kingdom,45,430,154.514,4,4,3,443,11,Champions
14442,2,5,1544.62,Channel Islands,59,475,308.924,4,3,3,433,10,Champions
14443,54,7,1400.88,United Kingdom,86,931,200.1257142857143,2,4,3,243,9,Needs Attention
14446,1,4,1039.58,United Kingdom,233,933,259.895,4,3,3,433,10,Champions
14447,19,5,1163.23,United Kingdom,54,571,232.64600000000002,3,3,3,333,9,Loyal Customers
14448,9,2,375.35,United Kingdom,20,104,187.675,4,2,2,422,8,Potential Loyalists
14449,19,4,907.1,United Kingdom,201,757,226.775,3,3,3,333,9,Loyal Customers
14450,181,3,483.25,United Kingdom,32,241,161.08333333333334,1,2,2,122,5,Hibernating
14451,60,2,662.59,United Kingdom,86,389,331.295,2,2,3,223,7,Needs Attention
14452,11,2,264.44,United Kingdom,55,119,132.22,4,2,1,421,7,Potential Loyalists
14453,190,1,119.93,United Kingdom,22,49,119.93,1,1,1,111,3,Hibernating
14456,5,14,3047.63,United Kingdom,580,2901,217.68785714285715,4,4,4,444,12,Champions
14457,311,1,113.64,United Kingdom,4,88,113.64,1,1,1,111,3,Hibernating
14459,155,1,1837.92,United Kingdom,37,760,1837.92,1,1,4,114,6,Hibernating
14460,110,4,383.34,United Kingdom,14,869,95.835,2,3,2,232,7,Needs Attention
14461,148,3,2103.06,United Kingdom,173,766,701.02,1,2,4,124,7,Hibernating
14462,64,15,1965.9,United Kingdom,151,932,131.06,2,4,4,244,10,Needs Attention
14463,98,3,529.62,United Kingdom,6,179,176.54,2,2,2,222,6,Needs Attention
14465,247,3,1058.6200000000001,United Kingdom,107,405,352.8733333333334,1,2,3,123,6,Hibernating
14466,29,7,2272.4,United Kingdom,35,1006,324.62857142857143,3,4,4,344,11,Loyal Customers
14467,18,4,598.76,United Kingdom,67,278,149.69,3,3,2,332,8,Needs Attention
14470,12,2,461.19,United Kingdom,43,193,230.595,4,2,2,422,8,Potential Loyalists
14472,104,8,1936.84,United Kingdom,153,1160,242.105,2,4,4,244,10,Needs Attention
14473,74,2,234.34000000000003,United Kingdom,7,88,117.17000000000002,2,2,1,221,5,Hibernating
14474,43,2,537.71,United Kingdom,29,139,268.855,3,2,2,322,7,Promising
14475,72,6,799.82,United Kingdom,36,428,133.30333333333334,2,4,3,243,9,Needs Attention
14476,257,1,215.7,United Kingdom,17,132,215.7,1,1,1,111,3,Hibernating
14477,20,5,1307.81,United Kingdom,7,719,261.562,3,3,3,333,9,Loyal Customers
14479,254,2,316.25,United Kingdom,18,117,158.125,1,2,2,122,5,Hibernating
14480,11,1,279.05,United Kingdom,13,143,279.05,4,1,1,411,6,Promising
14481,165,2,636.51,United Kingdom,25,489,318.255,1,2,2,122,5,Hibernating
14482,18,6,2068.15,United Kingdom,110,1646,344.69166666666666,3,4,4,344,11,Loyal Customers
14483,150,2,129.2,United Kingdom,10,95,64.6,1,2,1,121,4,Hibernating
14484,50,1,321.92,United Kingdom,14,210,321.92,3,1,2,312,6,Promising
14485,39,1,165.75,United Kingdom,44,71,165.75,3,1,1,311,5,Promising
14487,27,7,1183.58,United Kingdom,112,734,169.08285714285714,3,4,3,343,10,Loyal Customers
14488,51,2,1047.43,United Kingdom,46,793,523.715,2,2,3,223,7,Needs Attention
14489,207,1,463.38,United Kingdom,30,299,463.38,1,1,2,112,4,Hibernating
14491,175,2,340.93,United Kingdom,17,139,170.465,1,2,2,122,5,Hibernating
14493,7,7,2362.84,United Kingdom,95,1279,337.54857142857145,4,4,4,444,12,Champions
14494,26,1,139.56,United Kingdom,7,92,139.56,3,1,1,311,5,Promising
14495,51,2,123.8,United Kingdom,6,62,61.9,2,2,1,221,5,Hibernating
14496,312,2,538.8100000000001,United Kingdom,16,159,269.40500000000003,1,2,2,122,5,Hibernating
14497,301,2,457.47,United Kingdom,29,233,228.735,1,2,2,122,5,Hibernating
14498,43,5,1957.32,United Kingdom,162,1098,391.464,3,3,4,334,10,Loyal Customers
14499,26,3,815.32,United Kingdom,146,501,271.77333333333337,3,2,3,323,8,Needs Attention
14500,88,3,356.85,United Kingdom,6,117,118.95,2,2,2,222,6,Needs Attention
14501,64,3,190.31,United Kingdom,9,119,63.43666666666667,2,2,1,221,5,Hibernating
14502,20,14,2351.02,United Kingdom,369,1483,167.93,3,4,4,344,11,Loyal Customers
14503,3,6,3543.26,United Kingdom,113,2004,590.5433333333334,4,4,4,444,12,Champions
14504,47,4,673.26,United Kingdom,85,308,168.315,3,3,3,333,9,Loyal Customers
14505,17,11,5818.7,United Kingdom,542,2743,528.9727272727273,4,4,4,444,12,Champions
14506,17,5,2012.17,United Kingdom,204,730,402.434,4,3,4,434,11,Champions
14507,24,7,1368.18,United Kingdom,79,588,195.45428571428573,3,4,3,343,10,Loyal Customers
14508,22,2,276.42,United Kingdom,52,131,138.21,3,2,1,321,6,Promising
14511,11,6,1267.4099999999999,United Kingdom,53,772,211.23499999999999,4,4,3,443,11,Champions
14512,188,2,275.28,United Kingdom,19,122,137.64,1,2,1,121,4,Hibernating
14513,101,4,438.49,United Kingdom,11,355,109.6225,2,3,2,232,7,Needs Attention
14514,61,3,1055.35,United Kingdom,65,589,351.7833333333333,2,2,3,223,7,Needs Attention
14515,18,6,2102.09,United Kingdom,68,1134,350.34833333333336,3,4,4,344,11,Loyal Customers
14517,33,2,330.45,United Kingdom,17,91,165.225,3,2,2,322,7,Promising
14518,64,1,174.37,United Kingdom,16,278,174.37,2,1,1,211,4,Hibernating
14520,2,2,270.6,United Kingdom,3,146,135.3,4,2,1,421,7,Potential Loyalists
14522,24,4,974.54,United Kingdom,15,525,243.635,3,3,3,333,9,Loyal Customers
14523,108,1,241.09,United Kingdom,12,251,241.09,2,1,1,211,4,Hibernating
14524,32,9,1867.68,United Kingdom,161,676,207.52,3,4,4,344,11,Loyal Customers
14525,9,13,4221.37,United Kingdom,218,2662,324.72076923076924,4,4,4,444,12,Champions
14527,3,86,7711.38,United Kingdom,331,2049,89.66720930232559,4,4,4,444,12,Champions
14528,37,1,364.21999999999997,United Kingdom,18,278,364.21999999999997,3,1,2,312,6,Promising
14529,60,3,620.04,United Kingdom,177,348,206.67999999999998,2,2,2,222,6,Needs Attention
14530,26,6,2925.91,United Kingdom,140,1410,487.65166666666664,3,4,4,344,11,Loyal Customers
14532,236,4,932.85,United Kingdom,45,284,233.2125,1,3,3,133,7,At Risk
14533,25,9,1812.6200000000001,United Kingdom,53,2777,201.40222222222224,3,4,4,344,11,Loyal Customers
14534,3,25,4075.35,United Kingdom,334,1925,163.014,4,4,4,444,12,Champions
14535,59,4,2841.09,United Kingdom,280,1825,710.2725,2,3,4,234,9,Needs Attention
14536,260,1,171.8,United Kingdom,18,40,171.8,1,1,1,111,3,Hibernating
14537,58,1,355.56,United Kingdom,10,120,355.56,2,1,2,212,5,Hibernating
14538,65,2,388.25,United Kingdom,19,155,194.125,2,2,2,222,6,Needs Attention
14539,16,2,537.48,United Kingdom,31,428,268.74,4,2,2,422,8,Potential Loyalists
14540,10,3,996.26,United Kingdom,64,421,332.08666666666664,4,2,3,423,9,Champions
14541,59,8,1461.65,United Kingdom,71,647,182.70625,2,4,3,243,9,Needs Attention
14542,186,1,103.25,United Kingdom,5,19,103.25,1,1,1,111,3,Hibernating
14543,4,21,2916.17,United Kingdom,43,600,138.8652380952381,4,4,4,444,12,Champions
14544,24,2,2024.45,United Kingdom,97,1543,1012.225,3,2,4,324,9,Needs Attention
14546,4,9,2487.02,United Kingdom,255,1287,276.3355555555556,4,4,4,444,12,Champions
14547,4,9,3986.7400000000002,United Kingdom,198,2658,442.97111111111116,4,4,4,444,12,Champions
14548,151,2,652.8,United Kingdom,2,256,326.4,1,2,3,123,6,Hibernating
14549,311,1,289.24,United Kingdom,56,136,289.24,1,1,1,111,3,Hibernating
14550,11,2,765.62,United Kingdom,38,394,382.81,4,2,3,423,9,Champions
14551,18,2,186.23,United Kingdom,9,106,93.115,3,2,1,321,6,Promising
14552,152,1,165.07,United Kingdom,57,91,165.07,1,1,1,111,3,Hibernating
14553,19,5,859.27,United Kingdom,103,493,171.85399999999998,3,3,3,333,9,Loyal Customers
14554,10,4,2381.04,United Kingdom,147,1478,595.26,4,3,4,434,11,Champions
14555,57,2,324.14,United Kingdom,18,130,162.07,2,2,2,222,6,Needs Attention
14557,64,2,0.0,United Kingdom,16,0,0.0,2,2,1,221,5,Hibernating
14560,7,24,2174.18,United Kingdom,39,1223,90.59083333333332,4,4,4,444,12,Champions
14561,76,3,1080.76,United Kingdom,67,1014,360.25333333333333,2,2,3,223,7,Needs Attention
14562,4,22,4709.22,United Kingdom,189,1670,214.05545454545455,4,4,4,444,12,Champions
14565,96,6,3073.77,United Kingdom,111,1532,512.295,2,4,4,244,10,Needs Attention
14566,111,1,1432.0,Channel Islands,4,800,1432.0,2,1,3,213,6,Hibernating
14567,35,3,1524.46,United Kingdom,33,410,508.15333333333336,3,2,3,323,8,Needs Attention
14569,1,1,227.39,United Kingdom,10,79,227.39,4,1,1,411,6,Promising
14570,281,2,218.06,United Kingdom,29,95,109.03,1,2,1,121,4,Hibernating
14572,3,10,2803.69,United Kingdom,191,1425,280.369,4,4,4,444,12,Champions
14573,180,13,1603.72,United Kingdom,127,538,123.36307692307693,1,4,3,143,8,At Risk
14576,372,1,35.400000000000006,United Kingdom,1,12,35.400000000000006,1,1,1,111,3,Hibernating
14577,13,4,859.71,United Kingdom,86,353,214.9275,4,3,3,433,10,Champions
14578,3,1,168.63,United Kingdom,24,240,168.63,4,1,1,411,6,Promising
14581,17,1,138.6,United Kingdom,16,217,138.6,4,1,1,411,6,Promising
14582,41,1,114.11,United Kingdom,6,73,114.11,3,1,1,311,5,Promising
14583,6,5,1052.55,United Kingdom,243,792,210.51,4,3,3,433,10,Champions
14584,169,5,1029.26,United Kingdom,68,379,205.852,1,3,3,133,7,At Risk
14585,50,1,157.05,United Kingdom,29,91,157.05,3,1,1,311,5,Promising
14586,227,3,134.16,United Kingdom,19,236,44.72,1,2,1,121,4,Hibernating
14587,19,10,1598.24,United Kingdom,170,759,159.824,3,4,3,343,10,Loyal Customers
